adm0_name,adm1_name,adm1_namechanged,adm1_code,adm1_pcod3,adm2_name,adm2_namechanged,adm2_code,adm2_pcod3,adm0_code,adm0_pcod3
Nigeria,Rivers,Rivers,65708,NGA033,Degema,Degema,191386,NGA033008,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Eleme,Eleme,191387,NGA033009,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Khana,Khana,191388,NGA033014,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Port-Harcourt,Port-Harcourt,191389,NGA033022,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Tai,Tai,191390,NGA033023,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Udung Uko,Udung Uko,191391,NGA003027,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Okrika,Okrika,191392,NGA033018,182,NGA
Nigeria,Bayelsa,Bayelsa,65700,NGA006,Brass,Brass,191393,NGA006001,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Akuku Toru,Akuku Toru,191394,NGA033004,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Ogu/Bolo,Ogu/Bolo,191395,NGA033017,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Ikot Abasi,Ikot Abasi,191396,NGA003013,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Esit Eket,Esit Eket,191397,NGA003004,182,NGA
Nigeria,Bayelsa,Bayelsa,65700,NGA006,Nembe,Nembe,191398,NGA006004,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Bonny,Bonny,191399,NGA033007,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Andoni,Andoni,191400,NGA033005,182,NGA
Nigeria,Rivers,Rivers,65708,NGA033,Opobo/Nkoro,Opobo/Nkoro,191401,NGA033020,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Ibeno,Ibeno,191402,NGA003008,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Eastern Obolo,Eastern Obolo,191403,NGA003002,182,NGA
Nigeria,Ogun,Ogun,2232,NGA028,Imeko-Afon,Imeko-Afon,191404,NGA028013,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Marte,Marte,191406,NGA008022,182,NGA
Nigeria,Borno,Borno,2216,NGA008,Mobbar,Mobbar,191407,NGA008023,182,NGA
Nigeria,Sokoto,Sokoto,65709,NGA034,Isa,Isa,191408,NGA034009,182,NGA
Nigeria,Sokoto,Sokoto,65709,NGA034,Gudu,Gudu,191409,NGA034007,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Maigatari,Maigatari,191410,NGA018020,182,NGA
Nigeria,Kwara,Kwara,2229,NGA024,Edu,Edu,191411,NGA024003,182,NGA
Nigeria,Jigawa,Jigawa,2223,NGA018,Sule-Tankarkar,Sule-Tankarkar,191412,NGA018025,182,NGA
Nigeria,Ekiti,Ekiti,65702,NGA013,Ise/Orun,Ise/Orun,191413,NGA013014,182,NGA
Nigeria,Niger,Niger,2231,NGA027,Edati,Edati,191414,NGA027007,182,NGA
Nigeria,Kaduna,Kaduna,2224,NGA019,Kagarko,Kagarko,191415,NGA019011,182,NGA
Nigeria,Lagos,Lagos,2230,NGA025,Apapa,Apapa,191416,NGA025005,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Bomadi,Bomadi,191418,NGA010003,182,NGA
Nigeria,Kebbi,Kebbi,2227,NGA022,Wasagu/Danko,Wasagu/Danko,191419,NGA022019,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Ethiope East,Ethiope East,191420,NGA010005,182,NGA
Nigeria,Delta,Delta,2218,NGA010,Isoko North,Isoko North,191421,NGA010009,182,NGA
Nigeria,Niger,Niger,2231,NGA027,Lavun,Lavun,191422,NGA027013,182,NGA
Nigeria,Yobe,Yobe,2240,NGA036,Bade,Bade,191423,NGA036001,182,NGA
Nigeria,Zamfara,Zamfara,65710,NGA037,Maru,Maru,191424,NGA037010,182,NGA
Nigeria,Akwa Ibom,Akwa Ibom,2212,NGA003,Oron,Oron,191425,NGA003025,182,NGA
